time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.22584164833305806,0.11540505427958268,11.545803655974916,0.05707935412459619,6.129816920459881,0.0,0.755519311512643,0.30599934742321233,2.4568996459102697,0.1082548743125357,-0.19101960395432172,0.0,411.47872386815806,411.65493502197944,410.4154748233931,411.3572477778853
1.2600000000000007,0.27435939094244444,0.13495015408017824,11.695892949030442,0.06336196285949036,6.118577863104216,0.0,0.8628295208717935,0.346119503356194,2.545609044427538,0.0964698930076485,-0.18079553814383745,0.0,442.6177497237401,443.4240680188553,442.7965135287574,441.83554206030016
1.3200000000000007,0.329438237370846,0.1569858243551354,11.850654790965885,0.06904572136876652,6.1074650815190346,0.0,0.9741499944689376,0.38893262375606974,2.6126868637187086,0.09100170809538695,-0.19594464133373474,0.0,436.8713832471037,435.5721162273521,437.46136785986096,437.0135811594613
1.3800000000000008,0.39143134856954925,0.1817041196462413,12.009482411163331,0.07462830184747737,6.095233286494066,0.0,1.0933910657469412,0.4355143263523883,2.6810837323695496,0.09683880734123236,-0.22848804227247715,0.0,439.20826337360444,436.4578877263761,438.2105665936811,438.7029377369402
1.4400000000000008,0.46105076060805794,0.2094133753866354,12.173529359952534,0.08000693725031471,6.081617380483644,0.0,1.2285788318660569,0.48865881338260847,2.7864784791807096,0.06864116115499232,-0.22399335809909662,0.0,450.59413731005907,450.9069880339215,452.6182191041227,450.34943596266
1.5000000000000009,0.5388366377587167,0.24032409817192774,12.342755720575607,0.08383344318594776,6.0683252651452335,0.0,1.3655075624510093,0.5420384703268286,2.853822415163143,0.051639491777217814,-0.21703168110162363,0.0,439.9904594467074,440.5172838573609,441.2077533294734,439.80475297243925
1.560000000000001,0.6256184599161345,0.27470396884151727,12.518329229662601,0.08673361575628391,6.0557529891597,0.0,1.5284700343676916,0.6042090681859281,2.9977817439284316,0.04074252675135056,-0.19769071564445514,0.0,464.4371922111845,465.91021415978213,466.99850121993313,466.14902756575805
1.620000000000001,0.7221372820020513,0.3127544698138688,12.701160549006957,0.0895397189960816,6.043969119310551,0.0,1.6899014938199597,0.6643429360769696,3.0958761355822326,0.05669583615585557,-0.19393383430951466,0.0,453.73287941272866,453.99758413041417,452.1068073962995,453.39162213986333
1.680000000000001,0.8282443276706858,0.35434562530168345,12.88846529434001,0.09292892013530629,6.032493351791352,0.0,1.8479869192877867,0.7222922566273701,3.1470171722723888,0.05606524438170184,-0.18640160976245976,0.0,440.35177968784154,440.9384327893434,438.82935016426285,438.7792212977866
1.740000000000001,0.9441419695106645,0.39950743686727497,13.079140170989389,0.09721990709325468,6.021276439970897,0.0,2.016213863087044,0.7834130346697383,3.2081454524573316,0.09177817778997858,-0.18806364566579523,0.0,444.87865690261526,444.70862526523496,442.4112510158373,445.34574989120296
1.8000000000000012,1.0718505775868958,0.44896621657168556,13.278965452187691,0.10244795215490132,6.009591710158423,0.0,2.241833022786033,0.8657329564103661,3.4512582649173886,0.07569841750073189,-0.2134531147510324,0.0,502.2275936641423,500.3495870987305,502.7531096622434,501.5919155258132
1.8600000000000012,1.2110702261734967,0.5026371171138584,13.485148514034023,0.10672172148436498,5.996583883822709,0.0,2.399807365367178,0.9236107114605323,3.4210583380515507,0.06032857076090083,-0.22448583009861411,0.0,418.8335104657623,417.82288653478474,418.57859476825587,417.2429500595188
1.9200000000000013,1.3598348294968639,0.5597892690772066,13.68897212277542,0.11039745828378056,5.983058410669212,0.0,2.56001615256689,0.9816994374488348,3.372642238591593,0.06306639752602627,-0.22736750166998415,0.0,413.616590963007,413.30806858270824,412.0160090124714,412.26101596590075
1.9800000000000013,1.5189655558365862,0.6206708797898443,13.891556798334236,0.1139161119598997,5.969023697875706,0.0,2.7454031398575123,1.0479237359836397,3.379478548021793,0.04788310382024044,-0.25204055204373277,0.0,434.4341297406294,432.30311467600245,433.4338202588413,432.1582382577713
2.0400000000000014,1.6911974743244267,0.6861787247543746,14.099722114797695,0.11718095579713772,5.953999684306414,0.0,2.9969865440443284,1.1358312889476536,3.5577993115975337,0.06502340586615936,-0.24731258811009704,0.0,490.14486130440423,490.4396755344368,488.58463944813064,489.86258931291604
2.1000000000000014,1.8769961349837656,0.7563898912759088,14.313114221513153,0.1207527872504297,5.940561385438681,0.0,3.197316194036249,1.2047641219978593,3.5544968469749314,0.04531287667971826,-0.1977912038777383,0.0,433.5329918993729,437.6204899209599,434.4988612632138,432.845570092592
2.1600000000000015,2.0754379966877807,0.8309232402931257,14.527366713111757,0.12288162361383836,5.9292350327802446,0.0,3.4182010245338823,1.2798014296942424,3.586374057170559,-0.006874710254488912,-0.17506394041070625,0.0,447.84681989324065,449.6570042847427,449.8432816528622,445.5972164316467
2.2200000000000015,2.2882306507522086,0.9102741934329622,14.74589187189825,0.12235140182244564,5.918629478381975,0.0,3.675554871235432,1.3650067028108435,3.6965874699222128,-0.01308292439540255,-0.18038010649377445,0.0,475.8747494650147,475.4396903767086,475.8072143161613,475.33176484524466
2.2800000000000016,2.515085058734018,0.9942086030985795,14.966870020024455,0.12158192045120941,5.9083960814706185,0.0,3.88689216645236,1.4326420238542572,3.6687652191056044,-0.012313169621187671,-0.15591930382148844,0.0,431.87174150926893,433.9009779821839,431.88137972048605,431.946423402493
